 # Time,   Mach,     alfa,     beta,     Cd,     CL_alfa,     Cn_p_alfa,     Cn_q_alfa 
5.440e+00, 2.226e-01, 3.817e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.450e+00, 2.223e-01, 3.829e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.460e+00, 2.219e-01, 3.841e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.470e+00, 2.216e-01, 3.854e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.480e+00, 2.213e-01, 3.866e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.490e+00, 2.210e-01, 3.879e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.500e+00, 2.207e-01, 3.891e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.510e+00, 2.204e-01, 3.903e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.520e+00, 2.201e-01, 3.916e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.530e+00, 2.198e-01, 3.928e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.540e+00, 2.195e-01, 3.941e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.550e+00, 2.192e-01, 3.953e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.560e+00, 2.189e-01, 3.966e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.570e+00, 2.186e-01, 3.978e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.580e+00, 2.184e-01, 3.991e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.590e+00, 2.181e-01, 4.003e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.600e+00, 2.178e-01, 4.016e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.610e+00, 2.175e-01, 4.028e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.620e+00, 2.172e-01, 4.041e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.630e+00, 2.169e-01, 4.053e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.640e+00, 2.166e-01, 4.066e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.650e+00, 2.164e-01, 4.078e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.660e+00, 2.161e-01, 4.091e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.670e+00, 2.158e-01, 4.103e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.680e+00, 2.155e-01, 4.116e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.690e+00, 2.152e-01, 4.129e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.700e+00, 2.150e-01, 4.141e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.710e+00, 2.147e-01, 4.154e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.720e+00, 2.144e-01, 4.167e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.730e+00, 2.141e-01, 4.179e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.740e+00, 2.139e-01, 4.192e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.750e+00, 2.136e-01, 4.205e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.760e+00, 2.133e-01, 4.217e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.770e+00, 2.131e-01, 4.230e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.780e+00, 2.128e-01, 4.243e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.790e+00, 2.125e-01, 4.255e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.800e+00, 2.123e-01, 4.268e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.810e+00, 2.120e-01, 4.281e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.820e+00, 2.117e-01, 4.294e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.830e+00, 2.115e-01, 4.306e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.840e+00, 2.112e-01, 4.319e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.850e+00, 2.110e-01, 4.332e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.860e+00, 2.107e-01, 4.345e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.870e+00, 2.105e-01, 4.357e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.880e+00, 2.102e-01, 4.370e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.890e+00, 2.100e-01, 4.383e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.900e+00, 2.097e-01, 4.396e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.910e+00, 2.095e-01, 4.408e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.920e+00, 2.092e-01, 4.421e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.930e+00, 2.090e-01, 4.434e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.940e+00, 2.087e-01, 4.447e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.950e+00, 2.085e-01, 4.459e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.960e+00, 2.082e-01, 4.472e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.970e+00, 2.080e-01, 4.485e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.980e+00, 2.078e-01, 4.498e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.990e+00, 2.075e-01, 4.511e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.000e+00, 2.073e-01, 4.523e-01, 0.000e+00, 3.000e-01, 0.000e+00, 0.000e+00, 0.000e+00
