 # Time,   Mach,     alfa,     beta,     Cd,     CL_alfa,     Cn_p_alfa,     Cn_q_alfa 
2.100e-01, 1.882e+00, 0.000e+00, 0.000e+00, 3.588e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.200e-01, 1.848e+00, 0.000e+00, 0.000e+00, 3.614e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.300e-01, 1.826e+00, 0.000e+00, 0.000e+00, 3.630e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.400e-01, 1.794e+00, 0.000e+00, 0.000e+00, 3.656e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.500e-01, 1.763e+00, 0.000e+00, 0.000e+00, 3.687e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.600e-01, 1.732e+00, 0.000e+00, 0.000e+00, 3.718e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.700e-01, 1.703e+00, 0.000e+00, 0.000e+00, 3.747e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.800e-01, 1.674e+00, 0.000e+00, 0.000e+00, 3.776e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.900e-01, 1.646e+00, 0.000e+00, 0.000e+00, 3.804e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.000e-01, 1.619e+00, 0.000e+00, 0.000e+00, 3.831e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.100e-01, 1.595e+00, 0.000e+00, 0.000e+00, 3.856e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.200e-01, 1.566e+00, 0.000e+00, 0.000e+00, 3.893e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.300e-01, 1.541e+00, 0.000e+00, 0.000e+00, 3.924e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.400e-01, 1.516e+00, 0.000e+00, 0.000e+00, 3.955e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.500e-01, 1.492e+00, 0.000e+00, 0.000e+00, 3.985e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.600e-01, 1.469e+00, 0.000e+00, 0.000e+00, 4.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.700e-01, 1.447e+00, 0.000e+00, 0.000e+00, 4.042e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.800e-01, 1.424e+00, 0.000e+00, 0.000e+00, 4.070e-01, 0.000e+00, 0.000e+00, 0.000e+00
3.900e-01, 1.403e+00, 0.000e+00, 0.000e+00, 4.097e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.000e-01, 1.386e+00, 0.000e+00, 0.000e+00, 4.117e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.100e-01, 1.361e+00, 0.000e+00, 0.000e+00, 4.147e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.200e-01, 1.341e+00, 0.000e+00, 0.000e+00, 4.171e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.300e-01, 1.321e+00, 0.000e+00, 0.000e+00, 4.195e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.400e-01, 1.302e+00, 0.000e+00, 0.000e+00, 4.218e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.500e-01, 1.283e+00, 0.000e+00, 0.000e+00, 4.240e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.600e-01, 1.265e+00, 0.000e+00, 0.000e+00, 4.263e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.700e-01, 1.247e+00, 0.000e+00, 0.000e+00, 4.284e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.800e-01, 1.229e+00, 0.000e+00, 0.000e+00, 4.305e-01, 0.000e+00, 0.000e+00, 0.000e+00
4.900e-01, 1.212e+00, 0.000e+00, 0.000e+00, 4.326e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.000e-01, 1.200e+00, 0.000e+00, 0.000e+00, 4.340e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.100e-01, 1.182e+00, 0.000e+00, 0.000e+00, 4.363e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.200e-01, 1.163e+00, 0.000e+00, 0.000e+00, 4.389e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.300e-01, 1.147e+00, 0.000e+00, 0.000e+00, 4.409e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.400e-01, 1.132e+00, 0.000e+00, 0.000e+00, 4.429e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.500e-01, 1.117e+00, 0.000e+00, 0.000e+00, 4.448e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.600e-01, 1.102e+00, 0.000e+00, 0.000e+00, 4.468e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.700e-01, 1.092e+00, 0.000e+00, 0.000e+00, 4.473e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.800e-01, 1.077e+00, 0.000e+00, 0.000e+00, 4.479e-01, 0.000e+00, 0.000e+00, 0.000e+00
5.900e-01, 1.064e+00, 0.000e+00, 0.000e+00, 4.485e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.000e-01, 1.050e+00, 0.000e+00, 0.000e+00, 4.490e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.100e-01, 1.039e+00, 0.000e+00, 0.000e+00, 4.450e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.200e-01, 1.026e+00, 0.000e+00, 0.000e+00, 4.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.300e-01, 1.014e+00, 0.000e+00, 0.000e+00, 4.353e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.400e-01, 1.002e+00, 0.000e+00, 0.000e+00, 4.308e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.500e-01, 9.915e-01, 0.000e+00, 0.000e+00, 3.978e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.600e-01, 9.818e-01, 0.000e+00, 0.000e+00, 3.607e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.700e-01, 9.725e-01, 0.000e+00, 0.000e+00, 3.256e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.800e-01, 9.657e-01, 0.000e+00, 0.000e+00, 2.998e-01, 0.000e+00, 0.000e+00, 0.000e+00
6.900e-01, 9.584e-01, 0.000e+00, 0.000e+00, 2.718e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.000e-01, 9.525e-01, 0.000e+00, 0.000e+00, 2.494e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.100e-01, 9.455e-01, 0.000e+00, 0.000e+00, 2.327e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.200e-01, 9.410e-01, 0.000e+00, 0.000e+00, 2.256e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.300e-01, 9.357e-01, 0.000e+00, 0.000e+00, 2.171e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.400e-01, 9.307e-01, 0.000e+00, 0.000e+00, 2.090e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.500e-01, 9.258e-01, 0.000e+00, 0.000e+00, 2.013e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.600e-01, 9.213e-01, 0.000e+00, 0.000e+00, 1.940e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.700e-01, 9.169e-01, 0.000e+00, 0.000e+00, 1.870e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.800e-01, 9.127e-01, 0.000e+00, 0.000e+00, 1.803e-01, 0.000e+00, 0.000e+00, 0.000e+00
7.900e-01, 9.087e-01, 0.000e+00, 0.000e+00, 1.739e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.000e-01, 9.060e-01, 0.000e+00, 0.000e+00, 1.695e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.100e-01, 9.023e-01, 0.000e+00, 0.000e+00, 1.637e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.200e-01, 8.984e-01, 0.000e+00, 0.000e+00, 1.594e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.300e-01, 8.950e-01, 0.000e+00, 0.000e+00, 1.582e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.400e-01, 8.917e-01, 0.000e+00, 0.000e+00, 1.570e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.500e-01, 8.883e-01, 0.000e+00, 0.000e+00, 1.558e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.600e-01, 8.851e-01, 0.000e+00, 0.000e+00, 1.546e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.700e-01, 8.819e-01, 0.000e+00, 0.000e+00, 1.535e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.800e-01, 8.787e-01, 0.000e+00, 0.000e+00, 1.523e-01, 0.000e+00, 0.000e+00, 0.000e+00
8.900e-01, 8.756e-01, 0.000e+00, 0.000e+00, 1.512e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.000e-01, 8.725e-01, 0.000e+00, 0.000e+00, 1.501e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.100e-01, 8.702e-01, 0.000e+00, 0.000e+00, 1.493e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.200e-01, 8.672e-01, 0.000e+00, 0.000e+00, 1.482e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.300e-01, 8.643e-01, 0.000e+00, 0.000e+00, 1.471e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.400e-01, 8.614e-01, 0.000e+00, 0.000e+00, 1.461e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.500e-01, 8.585e-01, 0.000e+00, 0.000e+00, 1.451e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.600e-01, 8.557e-01, 0.000e+00, 0.000e+00, 1.440e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.700e-01, 8.529e-01, 0.000e+00, 0.000e+00, 1.430e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.800e-01, 8.501e-01, 0.000e+00, 0.000e+00, 1.420e-01, 0.000e+00, 0.000e+00, 0.000e+00
9.900e-01, 8.476e-01, 0.000e+00, 0.000e+00, 1.419e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.000e+00, 8.443e-01, 0.000e+00, 0.000e+00, 1.418e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.010e+00, 8.416e-01, 0.000e+00, 0.000e+00, 1.417e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.020e+00, 8.389e-01, 0.000e+00, 0.000e+00, 1.416e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.030e+00, 8.363e-01, 0.000e+00, 0.000e+00, 1.415e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.040e+00, 8.337e-01, 0.000e+00, 0.000e+00, 1.413e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.050e+00, 8.311e-01, 0.000e+00, 0.000e+00, 1.412e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.060e+00, 8.285e-01, 0.000e+00, 0.000e+00, 1.411e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.070e+00, 8.259e-01, 0.000e+00, 0.000e+00, 1.410e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.080e+00, 8.234e-01, 0.000e+00, 0.000e+00, 1.409e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.090e+00, 8.209e-01, 0.000e+00, 0.000e+00, 1.408e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.100e+00, 8.183e-01, 0.000e+00, 0.000e+00, 1.407e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.110e+00, 8.158e-01, 0.000e+00, 0.000e+00, 1.406e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.120e+00, 8.134e-01, 0.000e+00, 0.000e+00, 1.405e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.130e+00, 8.109e-01, 0.000e+00, 0.000e+00, 1.404e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.140e+00, 8.085e-01, 0.000e+00, 0.000e+00, 1.403e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.150e+00, 8.060e-01, 0.000e+00, 0.000e+00, 1.402e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.160e+00, 8.036e-01, 0.000e+00, 0.000e+00, 1.401e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.170e+00, 8.012e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.180e+00, 7.994e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.190e+00, 7.961e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.200e+00, 7.938e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.210e+00, 7.915e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.220e+00, 7.891e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.230e+00, 7.868e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.240e+00, 7.845e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.250e+00, 7.823e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.260e+00, 7.800e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.270e+00, 7.789e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.280e+00, 7.767e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.290e+00, 7.745e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.300e+00, 7.722e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.310e+00, 7.700e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.320e+00, 7.678e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.330e+00, 7.657e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.340e+00, 7.635e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.350e+00, 7.613e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.360e+00, 7.592e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.370e+00, 7.571e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.380e+00, 7.549e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.390e+00, 7.528e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.400e+00, 7.507e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.410e+00, 7.487e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.420e+00, 7.466e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.430e+00, 7.445e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.440e+00, 7.425e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.450e+00, 7.404e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.460e+00, 7.384e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.470e+00, 7.364e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.480e+00, 7.344e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.490e+00, 7.324e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.500e+00, 7.304e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.510e+00, 7.284e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.520e+00, 7.265e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.530e+00, 7.245e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.540e+00, 7.226e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.550e+00, 7.206e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.560e+00, 7.187e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.570e+00, 7.168e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.580e+00, 7.149e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.590e+00, 7.130e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.600e+00, 7.111e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.610e+00, 7.093e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.620e+00, 7.074e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.630e+00, 7.056e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.640e+00, 7.037e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.650e+00, 7.019e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.660e+00, 7.001e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.670e+00, 6.982e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.680e+00, 6.964e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.690e+00, 6.946e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.700e+00, 6.929e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.710e+00, 6.911e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.720e+00, 6.893e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.730e+00, 6.876e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.740e+00, 6.858e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.750e+00, 6.841e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.760e+00, 6.823e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.770e+00, 6.806e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.780e+00, 6.789e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.790e+00, 6.772e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.800e+00, 6.755e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.810e+00, 6.738e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.820e+00, 6.721e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.830e+00, 6.705e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.840e+00, 6.688e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.850e+00, 6.671e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.860e+00, 6.655e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.870e+00, 6.639e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.880e+00, 6.622e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.890e+00, 6.606e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.900e+00, 6.590e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.910e+00, 6.574e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.920e+00, 6.558e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.930e+00, 6.542e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.940e+00, 6.526e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.950e+00, 6.510e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.960e+00, 6.495e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.970e+00, 6.479e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.980e+00, 6.464e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
1.990e+00, 6.448e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.000e+00, 6.433e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.010e+00, 6.417e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.020e+00, 6.402e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.030e+00, 6.387e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.040e+00, 6.372e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.050e+00, 6.357e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.060e+00, 6.342e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.070e+00, 6.327e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.080e+00, 6.312e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.090e+00, 6.297e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.100e+00, 6.283e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.110e+00, 6.268e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.120e+00, 6.254e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.130e+00, 6.239e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.140e+00, 6.225e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.150e+00, 6.210e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.160e+00, 6.196e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.170e+00, 6.182e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.180e+00, 6.168e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.190e+00, 6.154e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
2.200e+00, 6.140e-01, 0.000e+00, 0.000e+00, 1.400e-01, 0.000e+00, 0.000e+00, 0.000e+00
